PPMI_3600,SI86-SI101,PPMI_WES,PPMI_3600^SI86-SI101^PPMI_WES.HWI-ST159^526^AC3KFBACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3600^SI86-SI101^PPMI_WES
PPMI_3601,SI552-SI562,PPMI_WES,PPMI_3601^SI552-SI562^PPMI_WES.SN159^554^C4VK0ACXX^5,r1.fq.bz2,r2.fq.bz2,PPMI_3601^SI552-SI562^PPMI_WES
PPMI_3601,SI90-SI99,PPMI_WES,PPMI_3601^SI90-SI99^PPMI_WES.HWI-ST159^526^AC3KFBACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3601^SI90-SI99^PPMI_WES
PPMI_3601,SI90-SI99,PPMI_WES,PPMI_3601^SI90-SI99^PPMI_WES.HWI-ST159^526^AC3KFBACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3601^SI90-SI99^PPMI_WES
PPMI_3601,SI90-SI99,PPMI_WES,PPMI_3601^SI90-SI99^PPMI_WES.HWI-ST159^526^AC3KFBACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3601^SI90-SI99^PPMI_WES
PPMI_3603,SI1183-SI1169,PPMI_WES,PPMI_3603^SI1183-SI1169^PPMI_WES.SN987^189^C4GYAACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3603^SI1183-SI1169^PPMI_WES
PPMI_3603,SI1183-SI1169,PPMI_WES,PPMI_3603^SI1183-SI1169^PPMI_WES.SN987^189^C4GYAACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3603^SI1183-SI1169^PPMI_WES
PPMI_3603,SI1183-SI1169,PPMI_WES,PPMI_3603^SI1183-SI1169^PPMI_WES.SN987^189^C4GYAACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3603^SI1183-SI1169^PPMI_WES
PPMI_3603,SI1183-SI1169,PPMI_WES,PPMI_3603^SI1183-SI1169^PPMI_WES.SN987^189^C4GYAACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3603^SI1183-SI1169^PPMI_WES
PPMI_3604,SI103-SI69,PPMI_WES,PPMI_3604^SI103-SI69^PPMI_WES.HWI-ST159^526^AC3KFBACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3604^SI103-SI69^PPMI_WES
PPMI_3604,SI103-SI69,PPMI_WES,PPMI_3604^SI103-SI69^PPMI_WES.HWI-ST159^526^AC3KFBACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3604^SI103-SI69^PPMI_WES
PPMI_3604,SI103-SI69,PPMI_WES,PPMI_3604^SI103-SI69^PPMI_WES.HWI-ST159^526^AC3KFBACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3604^SI103-SI69^PPMI_WES
PPMI_3604,SI569-SI494,PPMI_WES,PPMI_3604^SI569-SI494^PPMI_WES.SN159^554^C4VK0ACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_3604^SI569-SI494^PPMI_WES
PPMI_3605,SI561-SI489,PPMI_WES,PPMI_3605^SI561-SI489^PPMI_WES.SN159^554^C4VK0ACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_3605^SI561-SI489^PPMI_WES
PPMI_3605,SI623-SI606,PPMI_WES,PPMI_3605^SI623-SI606^PPMI_WES.HWI-ST987^204^AC5BHJACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3605^SI623-SI606^PPMI_WES
PPMI_3605,SI623-SI606,PPMI_WES,PPMI_3605^SI623-SI606^PPMI_WES.HWI-ST987^204^AC5BHJACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3605^SI623-SI606^PPMI_WES
PPMI_3605,SI623-SI606,PPMI_WES,PPMI_3605^SI623-SI606^PPMI_WES.HWI-ST987^204^AC5BHJACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3605^SI623-SI606^PPMI_WES
PPMI_3605,SI623-SI606,PPMI_WES,PPMI_3605^SI623-SI606^PPMI_WES.HWI-ST987^204^AC5BHJACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3605^SI623-SI606^PPMI_WES
PPMI_3605,SI98-SI66,PPMI_WES,PPMI_3605^SI98-SI66^PPMI_WES.HWI-ST159^526^AC3KFBACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3605^SI98-SI66^PPMI_WES
PPMI_3605,SI98-SI66,PPMI_WES,PPMI_3605^SI98-SI66^PPMI_WES.HWI-ST159^526^AC3KFBACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3605^SI98-SI66^PPMI_WES
PPMI_3605,SI98-SI66,PPMI_WES,PPMI_3605^SI98-SI66^PPMI_WES.HWI-ST159^526^AC3KFBACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3605^SI98-SI66^PPMI_WES
PPMI_3606,SI1730-SI1594,PPMI_WES,PPMI_3606^SI1730-SI1594^PPMI_WES.SN159^555^C4VKVACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3606^SI1730-SI1594^PPMI_WES
PPMI_3606,SI867-SI807,PPMI_WES,PPMI_3606^SI867-SI807^PPMI_WES.SN159^533^C3RDCACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3606^SI867-SI807^PPMI_WES
PPMI_3606,SI92-SI48,PPMI_WES,PPMI_3606^SI92-SI48^PPMI_WES.HWI-ST159^526^AC3KFBACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3606^SI92-SI48^PPMI_WES
PPMI_3606,SI92-SI48,PPMI_WES,PPMI_3606^SI92-SI48^PPMI_WES.HWI-ST159^526^AC3KFBACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3606^SI92-SI48^PPMI_WES
PPMI_3607,SI1624-SI1715,PPMI_WES,PPMI_3607^SI1624-SI1715^PPMI_WES.SN159^555^C4VKVACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3607^SI1624-SI1715^PPMI_WES
PPMI_3607,SI957-SI993,PPMI_WES,PPMI_3607^SI957-SI993^PPMI_WES.SN987^181^C4223ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3607^SI957-SI993^PPMI_WES
PPMI_3607,SI957-SI993,PPMI_WES,PPMI_3607^SI957-SI993^PPMI_WES.SN987^181^C4223ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3607^SI957-SI993^PPMI_WES
PPMI_3607,SI957-SI993,PPMI_WES,PPMI_3607^SI957-SI993^PPMI_WES.SN987^181^C4223ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3607^SI957-SI993^PPMI_WES
PPMI_3608,SI1580-SI1577,PPMI_WES,PPMI_3608^SI1580-SI1577^PPMI_WES.SN159^555^C4VKVACXX^4,r1.fq.bz2,r2.fq.bz2,PPMI_3608^SI1580-SI1577^PPMI_WES
PPMI_3608,SI797-SI795,PPMI_WES,PPMI_3608^SI797-SI795^PPMI_WES.SN159^533^C3RDCACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3608^SI797-SI795^PPMI_WES
PPMI_3608,SI797-SI795,PPMI_WES,PPMI_3608^SI797-SI795^PPMI_WES.SN159^533^C3RDCACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3608^SI797-SI795^PPMI_WES
PPMI_3608,SI797-SI795,PPMI_WES,PPMI_3608^SI797-SI795^PPMI_WES.SN159^533^C3RDCACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3608^SI797-SI795^PPMI_WES
PPMI_3609,SI1052-SI1090,PPMI_WES,PPMI_3609^SI1052-SI1090^PPMI_WES.SN987^183^C49AAACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3609^SI1052-SI1090^PPMI_WES
PPMI_3609,SI1664-SI1743,PPMI_WES,PPMI_3609^SI1664-SI1743^PPMI_WES.SN159^555^C4VKVACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_3609^SI1664-SI1743^PPMI_WES
PPMI_3609,SI910-SI936,PPMI_WES,PPMI_3609^SI910-SI936^PPMI_WES.SN987^179^C3YM8ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3609^SI910-SI936^PPMI_WES
PPMI_3609,SI910-SI936,PPMI_WES,PPMI_3609^SI910-SI936^PPMI_WES.SN987^179^C3YM8ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3609^SI910-SI936^PPMI_WES
PPMI_3611,SI1588-SI1593,PPMI_WES,PPMI_3611^SI1588-SI1593^PPMI_WES.SN159^555^C4VKVACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_3611^SI1588-SI1593^PPMI_WES
PPMI_3611,SI944-SI946,PPMI_WES,PPMI_3611^SI944-SI946^PPMI_WES.SN987^181^C4223ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3611^SI944-SI946^PPMI_WES
PPMI_3611,SI944-SI946,PPMI_WES,PPMI_3611^SI944-SI946^PPMI_WES.SN987^181^C4223ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3611^SI944-SI946^PPMI_WES
PPMI_3611,SI944-SI946,PPMI_WES,PPMI_3611^SI944-SI946^PPMI_WES.SN987^181^C4223ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3611^SI944-SI946^PPMI_WES
PPMI_3612,SI1703-SI1760,PPMI_WES,PPMI_3612^SI1703-SI1760^PPMI_WES.SN159^555^C4VKVACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3612^SI1703-SI1760^PPMI_WES
PPMI_3612,SI83-SI107,PPMI_WES,PPMI_3612^SI83-SI107^PPMI_WES.HWI-ST159^526^AC3KFBACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3612^SI83-SI107^PPMI_WES
PPMI_3612,SI83-SI107,PPMI_WES,PPMI_3612^SI83-SI107^PPMI_WES.HWI-ST159^526^AC3KFBACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3612^SI83-SI107^PPMI_WES
PPMI_3612,SI854-SI886,PPMI_WES,PPMI_3612^SI854-SI886^PPMI_WES.SN159^533^C3RDCACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3612^SI854-SI886^PPMI_WES
PPMI_3613,SI100-SI41,PPMI_WES,PPMI_3613^SI100-SI41^PPMI_WES.HWI-ST159^526^AC3KFBACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3613^SI100-SI41^PPMI_WES
PPMI_3613,SI100-SI41,PPMI_WES,PPMI_3613^SI100-SI41^PPMI_WES.HWI-ST159^526^AC3KFBACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3613^SI100-SI41^PPMI_WES
PPMI_3613,SI1744-SI1578,PPMI_WES,PPMI_3613^SI1744-SI1578^PPMI_WES.SN159^555^C4VKVACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3613^SI1744-SI1578^PPMI_WES
PPMI_3613,SI876-SI796,PPMI_WES,PPMI_3613^SI876-SI796^PPMI_WES.SN159^533^C3RDCACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3613^SI876-SI796^PPMI_WES
PPMI_3614,SI1678-SI1615,PPMI_WES,PPMI_3614^SI1678-SI1615^PPMI_WES.SN159^555^C4VKVACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3614^SI1678-SI1615^PPMI_WES
PPMI_3614,SI981-SI953,PPMI_WES,PPMI_3614^SI981-SI953^PPMI_WES.SN987^181^C4223ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3614^SI981-SI953^PPMI_WES
PPMI_3614,SI981-SI953,PPMI_WES,PPMI_3614^SI981-SI953^PPMI_WES.SN987^181^C4223ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3614^SI981-SI953^PPMI_WES
PPMI_3614,SI981-SI953,PPMI_WES,PPMI_3614^SI981-SI953^PPMI_WES.SN987^181^C4223ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3614^SI981-SI953^PPMI_WES
PPMI_3615,SI1591-SI1659,PPMI_WES,PPMI_3615^SI1591-SI1659^PPMI_WES.SN159^555^C4VKVACXX^4,r1.fq.bz2,r2.fq.bz2,PPMI_3615^SI1591-SI1659^PPMI_WES
PPMI_3615,SI591-SI605,PPMI_WES,PPMI_3615^SI591-SI605^PPMI_WES.HWI-ST987^204^AC5BHJACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3615^SI591-SI605^PPMI_WES
PPMI_3615,SI591-SI605,PPMI_WES,PPMI_3615^SI591-SI605^PPMI_WES.HWI-ST987^204^AC5BHJACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3615^SI591-SI605^PPMI_WES
PPMI_3615,SI591-SI605,PPMI_WES,PPMI_3615^SI591-SI605^PPMI_WES.HWI-ST987^204^AC5BHJACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3615^SI591-SI605^PPMI_WES
PPMI_3615,SI591-SI605,PPMI_WES,PPMI_3615^SI591-SI605^PPMI_WES.HWI-ST987^204^AC5BHJACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3615^SI591-SI605^PPMI_WES
PPMI_3615,SI805-SI835,PPMI_WES,PPMI_3615^SI805-SI835^PPMI_WES.SN159^533^C3RDCACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3615^SI805-SI835^PPMI_WES
PPMI_3615,SI805-SI835,PPMI_WES,PPMI_3615^SI805-SI835^PPMI_WES.SN159^533^C3RDCACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3615^SI805-SI835^PPMI_WES
PPMI_3615,SI805-SI835,PPMI_WES,PPMI_3615^SI805-SI835^PPMI_WES.SN159^533^C3RDCACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3615^SI805-SI835^PPMI_WES
PPMI_3616,SI171-SI150,PPMI_WES,PPMI_3616^SI171-SI150^PPMI_WES.SN987^188^C4E91ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3616^SI171-SI150^PPMI_WES
PPMI_3616,SI171-SI150,PPMI_WES,PPMI_3616^SI171-SI150^PPMI_WES.SN987^188^C4E91ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3616^SI171-SI150^PPMI_WES
PPMI_3616,SI171-SI150,PPMI_WES,PPMI_3616^SI171-SI150^PPMI_WES.SN987^188^C4E91ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3616^SI171-SI150^PPMI_WES
PPMI_3616,SI171-SI150,PPMI_WES,PPMI_3616^SI171-SI150^PPMI_WES.SN987^188^C4E91ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3616^SI171-SI150^PPMI_WES
PPMI_3617,SI1012-SI1013,PPMI_WES,PPMI_3617^SI1012-SI1013^PPMI_WES.SN987^183^C49AAACXX^7,r1.fq.bz2,r2.fq.bz2,PPMI_3617^SI1012-SI1013^PPMI_WES
PPMI_3617,SI1298-SI1299,PPMI_WES,PPMI_3617^SI1298-SI1299^PPMI_WES.SN987^195^C4HKRACXX^1,r1.fq.bz2,r2.fq.bz2,PPMI_3617^SI1298-SI1299^PPMI_WES
PPMI_3617,SI1799-SI1800,PPMI_WES,PPMI_3617^SI1799-SI1800^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3617^SI1799-SI1800^PPMI_WES
PPMI_3617,SI1799-SI1800,PPMI_WES,PPMI_3617^SI1799-SI1800^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3617^SI1799-SI1800^PPMI_WES
PPMI_3617,SI1799-SI1800,PPMI_WES,PPMI_3617^SI1799-SI1800^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3617^SI1799-SI1800^PPMI_WES
PPMI_3617,SI1799-SI1800,PPMI_WES,PPMI_3617^SI1799-SI1800^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3617^SI1799-SI1800^PPMI_WES
PPMI_3617,SI941-SI942,PPMI_WES,PPMI_3617^SI941-SI942^PPMI_WES.SN987^181^C4223ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3617^SI941-SI942^PPMI_WES
PPMI_3617,SI941-SI942,PPMI_WES,PPMI_3617^SI941-SI942^PPMI_WES.SN987^181^C4223ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3617^SI941-SI942^PPMI_WES
PPMI_3619,SI110-SI113,PPMI_WES,PPMI_3619^SI110-SI113^PPMI_WES.SN159^547^C4D64ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3619^SI110-SI113^PPMI_WES
PPMI_3619,SI110-SI113,PPMI_WES,PPMI_3619^SI110-SI113^PPMI_WES.SN159^547^C4D64ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3619^SI110-SI113^PPMI_WES
PPMI_3619,SI110-SI113,PPMI_WES,PPMI_3619^SI110-SI113^PPMI_WES.SN159^547^C4D64ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3619^SI110-SI113^PPMI_WES
PPMI_3619,SI110-SI113,PPMI_WES,PPMI_3619^SI110-SI113^PPMI_WES.SN159^547^C4D64ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3619^SI110-SI113^PPMI_WES
PPMI_3621,SI1032-SI1062,PPMI_WES,PPMI_3621^SI1032-SI1062^PPMI_WES.SN987^183^C49AAACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3621^SI1032-SI1062^PPMI_WES
PPMI_3621,SI1032-SI1062,PPMI_WES,PPMI_3621^SI1032-SI1062^PPMI_WES.SN987^183^C49AAACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3621^SI1032-SI1062^PPMI_WES
PPMI_3621,SI1032-SI1062,PPMI_WES,PPMI_3621^SI1032-SI1062^PPMI_WES.SN987^183^C49AAACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3621^SI1032-SI1062^PPMI_WES
PPMI_3621,SI1340-SI1392,PPMI_WES,PPMI_3621^SI1340-SI1392^PPMI_WES.SN987^195^C4HKRACXX^2,r1.fq.bz2,r2.fq.bz2,PPMI_3621^SI1340-SI1392^PPMI_WES
PPMI_3621,SI599-SI615,PPMI_WES,PPMI_3621^SI599-SI615^PPMI_WES.HWI-ST987^204^AC5BHJACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3621^SI599-SI615^PPMI_WES
PPMI_3621,SI599-SI615,PPMI_WES,PPMI_3621^SI599-SI615^PPMI_WES.HWI-ST987^204^AC5BHJACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3621^SI599-SI615^PPMI_WES
PPMI_3621,SI599-SI615,PPMI_WES,PPMI_3621^SI599-SI615^PPMI_WES.HWI-ST987^204^AC5BHJACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3621^SI599-SI615^PPMI_WES
PPMI_3621,SI599-SI615,PPMI_WES,PPMI_3621^SI599-SI615^PPMI_WES.HWI-ST987^204^AC5BHJACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3621^SI599-SI615^PPMI_WES
PPMI_3622,SI141-SI119,PPMI_WES,PPMI_3622^SI141-SI119^PPMI_WES.SN159^547^C4D64ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3622^SI141-SI119^PPMI_WES
PPMI_3622,SI141-SI119,PPMI_WES,PPMI_3622^SI141-SI119^PPMI_WES.SN159^547^C4D64ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3622^SI141-SI119^PPMI_WES
PPMI_3622,SI141-SI119,PPMI_WES,PPMI_3622^SI141-SI119^PPMI_WES.SN159^547^C4D64ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3622^SI141-SI119^PPMI_WES
PPMI_3622,SI141-SI119,PPMI_WES,PPMI_3622^SI141-SI119^PPMI_WES.SN159^547^C4D64ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3622^SI141-SI119^PPMI_WES
PPMI_3624,SI1089-SI1015,PPMI_WES,PPMI_3624^SI1089-SI1015^PPMI_WES.SN987^183^C49AAACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3624^SI1089-SI1015^PPMI_WES
PPMI_3624,SI1089-SI1015,PPMI_WES,PPMI_3624^SI1089-SI1015^PPMI_WES.SN987^183^C49AAACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3624^SI1089-SI1015^PPMI_WES
PPMI_3624,SI1089-SI1015,PPMI_WES,PPMI_3624^SI1089-SI1015^PPMI_WES.SN987^183^C49AAACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3624^SI1089-SI1015^PPMI_WES
PPMI_3624,SI1428-SI1302,PPMI_WES,PPMI_3624^SI1428-SI1302^PPMI_WES.SN987^195^C4HKRACXX^3,r1.fq.bz2,r2.fq.bz2,PPMI_3624^SI1428-SI1302^PPMI_WES
PPMI_3625,SI1126-SI1136,PPMI_WES,PPMI_3625^SI1126-SI1136^PPMI_WES.SN987^185^C4AH9ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3625^SI1126-SI1136^PPMI_WES
PPMI_3625,SI1126-SI1136,PPMI_WES,PPMI_3625^SI1126-SI1136^PPMI_WES.SN987^185^C4AH9ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3625^SI1126-SI1136^PPMI_WES
PPMI_3625,SI1126-SI1136,PPMI_WES,PPMI_3625^SI1126-SI1136^PPMI_WES.SN987^185^C4AH9ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3625^SI1126-SI1136^PPMI_WES
PPMI_3625,SI1355-SI1372,PPMI_WES,PPMI_3625^SI1355-SI1372^PPMI_WES.SN987^195^C4HKRACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_3625^SI1355-SI1372^PPMI_WES
PPMI_3627,SI1099-SI1133,PPMI_WES,PPMI_3627^SI1099-SI1133^PPMI_WES.SN987^185^C4AH9ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3627^SI1099-SI1133^PPMI_WES
PPMI_3627,SI1099-SI1133,PPMI_WES,PPMI_3627^SI1099-SI1133^PPMI_WES.SN987^185^C4AH9ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3627^SI1099-SI1133^PPMI_WES
PPMI_3627,SI1099-SI1133,PPMI_WES,PPMI_3627^SI1099-SI1133^PPMI_WES.SN987^185^C4AH9ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3627^SI1099-SI1133^PPMI_WES
PPMI_3627,SI1301-SI1368,PPMI_WES,PPMI_3627^SI1301-SI1368^PPMI_WES.SN987^195^C4HKRACXX^5,r1.fq.bz2,r2.fq.bz2,PPMI_3627^SI1301-SI1368^PPMI_WES
PPMI_3628,SI1119-SI1149,PPMI_WES,PPMI_3628^SI1119-SI1149^PPMI_WES.SN987^185^C4AH9ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3628^SI1119-SI1149^PPMI_WES
PPMI_3628,SI1119-SI1149,PPMI_WES,PPMI_3628^SI1119-SI1149^PPMI_WES.SN987^185^C4AH9ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3628^SI1119-SI1149^PPMI_WES
PPMI_3628,SI1119-SI1149,PPMI_WES,PPMI_3628^SI1119-SI1149^PPMI_WES.SN987^185^C4AH9ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3628^SI1119-SI1149^PPMI_WES
PPMI_3628,SI1336-SI1406,PPMI_WES,PPMI_3628^SI1336-SI1406^PPMI_WES.SN987^195^C4HKRACXX^5,r1.fq.bz2,r2.fq.bz2,PPMI_3628^SI1336-SI1406^PPMI_WES
PPMI_3629,SI1155-SI1151,PPMI_WES,PPMI_3629^SI1155-SI1151^PPMI_WES.SN987^185^C4AH9ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3629^SI1155-SI1151^PPMI_WES
PPMI_3629,SI1155-SI1151,PPMI_WES,PPMI_3629^SI1155-SI1151^PPMI_WES.SN987^185^C4AH9ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3629^SI1155-SI1151^PPMI_WES
PPMI_3629,SI1155-SI1151,PPMI_WES,PPMI_3629^SI1155-SI1151^PPMI_WES.SN987^185^C4AH9ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3629^SI1155-SI1151^PPMI_WES
PPMI_3630,SI1134-SI1137,PPMI_WES,PPMI_3630^SI1134-SI1137^PPMI_WES.SN987^185^C4AH9ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3630^SI1134-SI1137^PPMI_WES
PPMI_3630,SI1134-SI1137,PPMI_WES,PPMI_3630^SI1134-SI1137^PPMI_WES.SN987^185^C4AH9ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3630^SI1134-SI1137^PPMI_WES
PPMI_3630,SI1134-SI1137,PPMI_WES,PPMI_3630^SI1134-SI1137^PPMI_WES.SN987^185^C4AH9ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3630^SI1134-SI1137^PPMI_WES
PPMI_3630,SI1369-SI1373,PPMI_WES,PPMI_3630^SI1369-SI1373^PPMI_WES.SN987^195^C4HKRACXX^5,r1.fq.bz2,r2.fq.bz2,PPMI_3630^SI1369-SI1373^PPMI_WES
PPMI_3631,SI1197-SI1207,PPMI_WES,PPMI_3631^SI1197-SI1207^PPMI_WES.SN987^189^C4GYAACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3631^SI1197-SI1207^PPMI_WES
PPMI_3631,SI1197-SI1207,PPMI_WES,PPMI_3631^SI1197-SI1207^PPMI_WES.SN987^189^C4GYAACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3631^SI1197-SI1207^PPMI_WES
PPMI_3631,SI1197-SI1207,PPMI_WES,PPMI_3631^SI1197-SI1207^PPMI_WES.SN987^189^C4GYAACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3631^SI1197-SI1207^PPMI_WES
PPMI_3631,SI1197-SI1207,PPMI_WES,PPMI_3631^SI1197-SI1207^PPMI_WES.SN987^189^C4GYAACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3631^SI1197-SI1207^PPMI_WES
PPMI_3632,SI408-SI382,PPMI_WES,PPMI_3632^SI408-SI382^PPMI_WES.SN987^198^C4JBEACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3632^SI408-SI382^PPMI_WES
PPMI_3632,SI408-SI382,PPMI_WES,PPMI_3632^SI408-SI382^PPMI_WES.SN987^198^C4JBEACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3632^SI408-SI382^PPMI_WES
PPMI_3632,SI408-SI382,PPMI_WES,PPMI_3632^SI408-SI382^PPMI_WES.SN987^198^C4JBEACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3632^SI408-SI382^PPMI_WES
PPMI_3632,SI408-SI382,PPMI_WES,PPMI_3632^SI408-SI382^PPMI_WES.SN987^198^C4JBEACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3632^SI408-SI382^PPMI_WES
PPMI_3634,SI1494-SI1498,PPMI_WES,PPMI_3634^SI1494-SI1498^PPMI_WES.HWI-ST159^561^BC4HUUACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3634^SI1494-SI1498^PPMI_WES
PPMI_3634,SI1494-SI1498,PPMI_WES,PPMI_3634^SI1494-SI1498^PPMI_WES.HWI-ST159^561^BC4HUUACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3634^SI1494-SI1498^PPMI_WES
PPMI_3634,SI1494-SI1498,PPMI_WES,PPMI_3634^SI1494-SI1498^PPMI_WES.HWI-ST159^561^BC4HUUACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3634^SI1494-SI1498^PPMI_WES
PPMI_3634,SI1494-SI1498,PPMI_WES,PPMI_3634^SI1494-SI1498^PPMI_WES.HWI-ST159^561^BC4HUUACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3634^SI1494-SI1498^PPMI_WES
PPMI_3635,SI1520-SI1528,PPMI_WES,PPMI_3635^SI1520-SI1528^PPMI_WES.HWI-ST159^561^BC4HUUACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3635^SI1520-SI1528^PPMI_WES
